step,res_total,res_max,dt
1446,4.09108256e-03,4.57624785e-04,3.80884569e-12
1447,4.14291098e-03,4.59798234e-04,3.86738440e-12
1448,4.19508692e-03,4.61951962e-04,3.92641105e-12
1449,4.24760459e-03,4.64085614e-04,3.98591932e-12
1450,4.30045802e-03,4.66198844e-04,4.04590269e-12
1451,4.35364102e-03,4.68291313e-04,4.10635434e-12
1452,4.40714726e-03,4.70362691e-04,4.16726723e-12
1453,4.46097018e-03,4.72412655e-04,4.22863404e-12
1454,4.51510309e-03,4.74440889e-04,4.29044723e-12
1455,4.56953907e-03,4.76447086e-04,4.35269899e-12
1456,4.62427104e-03,4.78430948e-04,4.41538127e-12
1457,4.67929176e-03,4.80392185e-04,4.47848577e-12
1458,4.73459380e-03,4.82330516e-04,4.54200395e-12
1459,4.79016954e-03,4.84245666e-04,4.60592705e-12
1460,4.84601123e-03,4.86137373e-04,4.67024604e-12
1461,4.90211091e-03,4.88005380e-04,4.73495168e-12
1462,4.95846050e-03,4.89849443e-04,4.80003448e-12
1463,5.01505171e-03,4.91669323e-04,4.86548475e-12
1464,5.07187614e-03,4.93464794e-04,4.93129257e-12
1465,5.12892520e-03,4.95235636e-04,4.99744778e-12
1466,5.18619018e-03,4.96981641e-04,5.06394003e-12
1467,5.24366218e-03,4.98702610e-04,5.13075875e-12
1468,5.30133222e-03,5.00398352e-04,5.19789318e-12
1469,5.35919112e-03,5.02068687e-04,5.26533234e-12
1470,5.41722960e-03,5.03713445e-04,5.33306507e-12
1471,5.47543825e-03,5.05332464e-04,5.40108002e-12
1472,5.53380753e-03,5.06925594e-04,5.46936566e-12
1473,5.59232778e-03,5.08492693e-04,5.53791029e-12
1474,5.65098922e-03,5.10033630e-04,5.60670202e-12
1475,5.70978198e-03,5.11548282e-04,5.67572882e-12
1476,5.76869605e-03,5.13036540e-04,5.74497849e-12
1477,5.82772137e-03,5.14498299e-04,5.81443868e-12
1478,5.88684775e-03,5.15933469e-04,5.88409690e-12
1479,5.94606492e-03,5.17341967e-04,5.95394054e-12
1480,6.00536254e-03,5.18723720e-04,6.02395683e-12
1481,6.06473019e-03,5.20078666e-04,6.09413291e-12
1482,6.12415736e-03,5.21406752e-04,6.16445579e-12
1483,6.18363351e-03,5.22707935e-04,6.23491237e-12
1484,6.24314801e-03,5.23982180e-04,6.30548947e-12
1485,6.30269021e-03,5.25229463e-04,6.37617380e-12
1486,6.36224939e-03,5.26449771e-04,6.44695202e-12
1487,6.42181479e-03,5.27643097e-04,6.51781067e-12
1488,6.48137565e-03,5.28809446e-04,6.58873627e-12
1489,6.54092114e-03,5.29948831e-04,6.65971525e-12
1490,6.60044043e-03,5.31061274e-04,6.73073402e-12
1491,6.65992270e-03,5.32146808e-04,6.80177892e-12
1492,6.71935707e-03,5.33205471e-04,6.87283627e-12
1493,6.77873272e-03,5.34237315e-04,6.94389237e-12
1494,6.83803878e-03,5.35242395e-04,7.01493352e-12
1495,6.89726444e-03,5.36220779e-04,7.08594598e-12
1496,6.95639887e-03,5.37172541e-04,7.15691603e-12
1497,7.01543129e-03,5.38097765e-04,7.22782996e-12
1498,7.07435095e-03,5.38996542e-04,7.29867408e-12
1499,7.13812563e-03,5.39868970e-04,7.36943472e-12
1500,7.20206063e-03,5.40715156e-04,7.44009826e-12
1501,7.26586911e-03,5.41535216e-04,7.51065110e-12
1502,7.32953916e-03,5.42329271e-04,7.58107971e-12
1503,7.39305893e-03,5.43097450e-04,7.65137063e-12
1504,7.45641665e-03,5.43839890e-04,7.72151043e-12
1505,7.51960062e-03,5.44556734e-04,7.79148580e-12
1506,7.58259921e-03,5.45248132e-04,7.86128349e-12
1507,7.64540090e-03,5.45914242e-04,7.93089033e-12
1508,7.70799426e-03,5.46555226e-04,8.00029328e-12
1509,7.77036796e-03,5.47171254e-04,8.06947939e-12
1510,7.83251077e-03,5.47762501e-04,8.13843583e-12
1511,7.89441160e-03,5.48329148e-04,8.20714988e-12
1512,7.95605946e-03,5.48871382e-04,8.27560896e-12
1513,8.01744349e-03,5.49389396e-04,8.34380061e-12
1514,8.07855297e-03,5.49883386e-04,8.41171255e-12
1515,8.13937732e-03,5.50353557e-04,8.47933260e-12
1516,8.19990609e-03,5.50800114e-04,8.54664877e-12
1517,8.26012899e-03,5.51223271e-04,8.61364921e-12
1518,8.32003589e-03,5.51623243e-04,8.68032225e-12
1519,8.37961680e-03,5.52000252e-04,8.74665640e-12
1520,8.43886192e-03,5.52354522e-04,8.81264033e-12
1521,8.49776159e-03,5.52686283e-04,8.87826291e-12
1522,8.55630635e-03,5.52995765e-04,8.94351318e-12
1523,8.61448690e-03,5.53283206e-04,9.00838040e-12
1524,8.67229413e-03,5.53548844e-04,9.07285402e-12
1525,8.72971910e-03,5.53792922e-04,9.13692368e-12
1526,8.78675309e-03,5.54015683e-04,9.20057924e-12
1527,8.84338754e-03,5.54217377e-04,9.26381078e-12
1528,8.89961409e-03,5.54398253e-04,9.32660859e-12
1529,8.95542460e-03,5.54558564e-04,9.38896317e-12
1530,9.01081111e-03,5.54698565e-04,9.45086525e-12
1531,9.06576587e-03,5.54818511e-04,9.51230579e-12
1532,9.12028135e-03,5.54918661e-04,9.57327598e-12
1533,9.17435020e-03,5.54999276e-04,9.63376723e-12
1534,9.22796530e-03,5.55060616e-04,9.69377121e-12
1535,9.28111974e-03,5.55102943e-04,9.75327981e-12
1536,9.33380682e-03,5.55126522e-04,9.81228515e-12
1537,9.38602006e-03,5.55131618e-04,9.87077961e-12
1538,9.43775319e-03,5.55118494e-04,9.92875580e-12
1539,9.48900016e-03,5.55087417e-04,9.98620658e-12
1540,9.53975515e-03,5.55038654e-04,1.00431251e-11
1541,9.59001254e-03,5.54972470e-04,1.00995046e-11
1542,9.63976693e-03,5.54889133e-04,1.01553387e-11
1543,9.68901317e-03,5.54788908e-04,1.02106214e-11
1544,9.73774628e-03,5.54672063e-04,1.02653466e-11
1545,9.78596155e-03,5.54538863e-04,1.03195087e-11
1546,9.83364570e-03,5.54406280e-04,1.03731024e-11
1547,9.88030709e-03,5.54698514e-04,1.04260295e-11
1548,9.92336631e-03,5.55268415e-04,1.04751933e-11
1549,9.96139269e-03,5.55731167e-04,1.05187011e-11
1550,9.99478223e-03,5.56096307e-04,1.05569954e-11
1551,1.00239029e-02,5.56372495e-04,1.05904883e-11
1552,1.00490964e-02,5.56567609e-04,1.06195622e-11
1553,1.00706794e-02,5.56688815e-04,1.06445723e-11
1554,1.00889452e-02,5.56742636e-04,1.06658474e-11
1555,1.01041652e-02,5.56735014e-04,1.06836922e-11
1556,1.01165904e-02,5.56671364e-04,1.06983885e-11
1557,1.01264524e-02,5.56556627e-04,1.07101966e-11
1558,1.01339654e-02,5.56395306e-04,1.07193571e-11
1559,1.01393267e-02,5.56191515e-04,1.07260920e-11
1560,1.01427183e-02,5.55949007e-04,1.07306059e-11
1561,1.01443079e-02,5.55671212e-04,1.07330876e-11
1562,1.01442500e-02,5.55361264e-04,1.07337109e-11
1563,1.01426869e-02,5.55022027e-04,1.07326359e-11
1564,1.01397492e-02,5.54656120e-04,1.07300099e-11
1565,1.01355574e-02,5.54265937e-04,1.07259686e-11
1566,1.01302223e-02,5.53853670e-04,1.07206365e-11
1567,1.01238454e-02,5.53421322e-04,1.07141283e-11
1568,1.01165203e-02,5.52970728e-04,1.07065494e-11
1569,1.01083328e-02,5.52503566e-04,1.06979964e-11
1570,1.00993615e-02,5.52021373e-04,1.06885584e-11
1571,1.00896772e-02,5.51525557e-04,1.06783168e-11
1572,1.00793480e-02,5.51017404e-04,1.06673466e-11
1573,1.00684351e-02,5.50498095e-04,1.06557165e-11
1574,1.00569945e-02,5.49968709e-04,1.06434895e-11
1575,1.00450773e-02,5.49430237e-04,1.06307236e-11
1576,1.00327306e-02,5.48883583e-04,1.06174717e-11
1577,1.00199975e-02,5.48329578e-04,1.06037824e-11
1578,1.00069176e-02,5.47768982e-04,1.05897003e-11
1579,9.99352700e-03,5.47202490e-04,1.05752663e-11
1580,9.97985886e-03,5.46630740e-04,1.05605176e-11
1581,9.96594354e-03,5.46054315e-04,1.05454886e-11
1582,9.95180883e-03,5.45473751e-04,1.05302106e-11
1583,9.93748019e-03,5.44889536e-04,1.05147122e-11
1584,9.92298087e-03,5.44302119e-04,1.04990199e-11
1585,9.90833218e-03,5.43711909e-04,1.04831575e-11
1586,9.89355358e-03,5.43119284e-04,1.04671470e-11
1587,9.87866288e-03,5.42524585e-04,1.04510085e-11
1588,9.86367632e-03,5.41928127e-04,1.04347604e-11
1589,9.84860879e-03,5.41330199e-04,1.04184194e-11
1590,9.83347383e-03,5.40731063e-04,1.04020009e-11
1591,9.81828384e-03,5.40130961e-04,1.03855187e-11
1592,9.80305011e-03,5.39530111e-04,1.03689858e-11
1593,9.78778295e-03,5.38928715e-04,1.03524135e-11
1594,9.77249175e-03,5.38326956e-04,1.03358127e-11
1595,9.75718506e-03,5.37725004e-04,1.03191929e-11
1596,9.74187067e-03,5.37123009e-04,1.03025629e-11
1597,9.72655566e-03,5.36521113e-04,1.02859307e-11
1598,9.71124647e-03,5.35919443e-04,1.02693036e-11
1599,9.69594896e-03,5.35318114e-04,1.02526882e-11
1600,9.68066843e-03,5.34717234e-04,1.02360905e-11
1601,9.66540970e-03,5.34116897e-04,1.02195158e-11
1602,9.65017712e-03,5.33517192e-04,1.02029692e-11
1603,9.63497465e-03,5.32918199e-04,1.01864551e-11
1604,9.61980584e-03,5.32319990e-04,1.01699775e-11
1605,9.60467390e-03,5.31722630e-04,1.01535400e-11
1606,9.58958175e-03,5.31126180e-04,1.01371459e-11
1607,9.57453197e-03,5.30530692e-04,1.01207982e-11
1608,9.55952691e-03,5.29936217e-04,1.01044995e-11
1609,9.54456865e-03,5.29342797e-04,1.00882521e-11
1610,9.52965908e-03,5.28750473e-04,1.00720582e-11
1611,9.51479984e-03,5.28159280e-04,1.00559196e-11
1612,9.49999243e-03,5.27569251e-04,1.00398381e-11
1613,9.48523813e-03,5.26980413e-04,1.00238151e-11
1614,9.47053811e-03,5.26392794e-04,1.00078518e-11
1615,9.45589337e-03,5.25806414e-04,9.99194954e-12
1616,9.44130479e-03,5.25221296e-04,9.97610918e-12
1617,9.42677312e-03,5.24637457e-04,9.96033162e-12
1618,9.41229901e-03,5.24054912e-04,9.94461759e-12
1619,9.39788302e-03,5.23473676e-04,9.92896771e-12
1620,9.38352559e-03,5.22893760e-04,9.91338251e-12
1621,9.36922711e-03,5.22315175e-04,9.89786242e-12
1622,9.35498788e-03,5.21737930e-04,9.88240779e-12
1623,9.34080812e-03,5.21162032e-04,9.86701887e-12
1624,9.32668802e-03,5.20587488e-04,9.85169587e-12
1625,9.31262768e-03,5.20014302e-04,9.83643893e-12
1626,9.29862717e-03,5.19442479e-04,9.82124811e-12
1627,9.28468650e-03,5.18872022e-04,9.80612344e-12
1628,9.27080564e-03,5.18302932e-04,9.79106490e-12
1629,9.25698453e-03,5.17735212e-04,9.77607241e-12
1630,9.24322308e-03,5.17168862e-04,9.76114588e-12
1631,9.22952114e-03,5.16603882e-04,9.74628515e-12
1632,9.21587855e-03,5.16040271e-04,9.73149005e-12
1633,9.20229514e-03,5.15478029e-04,9.71676038e-12
1634,9.18877069e-03,5.14917153e-04,9.70209591e-12
1635,9.17530498e-03,5.14357642e-04,9.68749638e-12
1636,9.16189774e-03,5.13799492e-04,9.67296152e-12
1637,9.14854873e-03,5.13242702e-04,9.65849103e-12
1638,9.13525765e-03,5.12687268e-04,9.64408461e-12
1639,9.12202422e-03,5.12133186e-04,9.62974193e-12
1640,9.10884812e-03,5.11580453e-04,9.61546265e-12
1641,9.09572905e-03,5.11029064e-04,9.60124641e-12
1642,9.08266668e-03,5.10479015e-04,9.58709287e-12
1643,9.06966067e-03,5.09930302e-04,9.57300164e-12
1644,9.05671082e-03,5.09382920e-04,9.55897235e-12
1645,9.04381669e-03,5.08836865e-04,9.54500461e-12
1646,9.03097788e-03,5.08292130e-04,9.53109803e-12
1647,9.01819404e-03,5.07748712e-04,9.51725223e-12
1648,9.00546481e-03,5.07206605e-04,9.50346678e-12
1649,8.99278983e-03,5.06665804e-04,9.48974130e-12
1650,8.98016873e-03,5.06126303e-04,9.47607538e-12
1651,8.96760115e-03,5.05588097e-04,9.46246860e-12
1652,8.95508670e-03,5.05051180e-04,9.44892055e-12
1653,8.94262504e-03,5.04515546e-04,9.43543083e-12
1654,8.93021577e-03,5.03981191e-04,9.42199902e-12
1655,8.91785854e-03,5.03448108e-04,9.40862471e-12
1656,8.90555297e-03,5.02916292e-04,9.39530749e-12
1657,8.89329870e-03,5.02385736e-04,9.38204693e-12
1658,8.88109535e-03,5.01856436e-04,9.36884264e-12
1659,8.86894255e-03,5.01328385e-04,9.35569420e-12
1660,8.85683994e-03,5.00801578e-04,9.34260121e-12
1661,8.84478715e-03,5.00276008e-04,9.32956324e-12
1662,8.83278382e-03,4.99751671e-04,9.31657991e-12
1663,8.82082958e-03,4.99228559e-04,9.30365080e-12
1664,8.80892408e-03,4.98706669e-04,9.29077551e-12
1665,8.79706694e-03,4.98185992e-04,9.27795364e-12
1666,8.78525783e-03,4.97666525e-04,9.26518480e-12
1667,8.77349637e-03,4.97148260e-04,9.25246858e-12
1668,8.76178222e-03,4.96631193e-04,9.23980460e-12
1669,8.75011504e-03,4.96115318e-04,9.22719247e-12
1670,8.73849446e-03,4.95600628e-04,9.21463180e-12
1671,8.72692015e-03,4.95087119e-04,9.20212220e-12
1672,8.71539176e-03,4.94574785e-04,9.18966329e-12
1673,8.70390895e-03,4.94063619e-04,9.17725470e-12
1674,8.69247139e-03,4.93553617e-04,9.16489604e-12
1675,8.68107873e-03,4.93044773e-04,9.15258695e-12
1676,8.66973066e-03,4.92537081e-04,9.14032706e-12
1677,8.65842683e-03,4.92030535e-04,9.12811599e-12
1678,8.64716693e-03,4.91525131e-04,9.11595339e-12
1679,8.63595062e-03,4.91020863e-04,9.10383889e-12
1680,8.62477759e-03,4.90517725e-04,9.09177213e-12
1681,8.61364751e-03,4.90015713e-04,9.07975277e-12
1682,8.60256008e-03,4.89514819e-04,9.06778045e-12
1683,8.59151497e-03,4.89015041e-04,9.05585481e-12
1684,8.58051188e-03,4.88516371e-04,9.04397553e-12
1685,8.56955051e-03,4.88018805e-04,9.03214224e-12
1686,8.55863054e-03,4.87522337e-04,9.02035462e-12
1687,8.54775167e-03,4.87026963e-04,9.00861233e-12
1688,8.53691360e-03,4.86532677e-04,8.99691503e-12
1689,8.52611605e-03,4.86039474e-04,8.98526240e-12
1690,8.51535871e-03,4.85547348e-04,8.97365410e-12
1691,8.50464134e-03,4.85056296e-04,8.96208982e-12
1692,8.49396379e-03,4.84566312e-04,8.95056922e-12
1693,8.48332558e-03,4.84077390e-04,8.93909200e-12
1694,8.47272643e-03,4.83589527e-04,8.92765784e-12
1695,8.46216607e-03,4.83102716e-04,8.91626643e-12
1696,8.45164421e-03,4.82616953e-04,8.90491745e-12
1697,8.44116058e-03,4.82132234e-04,8.89361060e-12
1698,8.43071491e-03,4.81648553e-04,8.88234557e-12
1699,8.42030691e-03,4.81165906e-04,8.87112207e-12
1700,8.40993634e-03,4.80684287e-04,8.85993980e-12
1701,8.39960291e-03,4.80203693e-04,8.84879845e-12
1702,8.38930638e-03,4.79724118e-04,8.83769775e-12
1703,8.37904647e-03,4.79245558e-04,8.82663739e-12
1704,8.36882293e-03,4.78768007e-04,8.81561710e-12
1705,8.35863550e-03,4.78291463e-04,8.80463658e-12
1706,8.34848393e-03,4.77815919e-04,8.79369555e-12
1707,8.33836797e-03,4.77341372e-04,8.78279374e-12
1708,8.32828736e-03,4.76867817e-04,8.77193087e-12
1709,8.31824187e-03,4.76395249e-04,8.76110666e-12
1710,8.30823125e-03,4.75923665e-04,8.75032084e-12
1711,8.29825525e-03,4.75453058e-04,8.73957315e-12
1712,8.28831364e-03,4.74983427e-04,8.72886332e-12
1713,8.27840618e-03,4.74514765e-04,8.71819107e-12
1714,8.26853263e-03,4.74047068e-04,8.70755616e-12
1715,8.25869276e-03,4.73580333e-04,8.69695832e-12
1716,8.24888634e-03,4.73114556e-04,8.68639730e-12
1717,8.23911314e-03,4.72649730e-04,8.67587283e-12
1718,8.22937293e-03,4.72185854e-04,8.66538467e-12
1719,8.21966549e-03,4.71722922e-04,8.65493258e-12
1720,8.20999060e-03,4.71260930e-04,8.64451629e-12
1721,8.20034803e-03,4.70799875e-04,8.63413556e-12
1722,8.19073756e-03,4.70339752e-04,8.62379016e-12
1723,8.18115899e-03,4.69880556e-04,8.61347984e-12
1724,8.17161208e-03,4.69422285e-04,8.60320437e-12
1725,8.16209664e-03,4.68964934e-04,8.59296350e-12
1726,8.15261245e-03,4.68508499e-04,8.58275700e-12
1727,8.14315930e-03,4.68052977e-04,8.57258464e-12
1728,8.13373699e-03,4.67598362e-04,8.56244619e-12
1729,8.12434530e-03,4.67144652e-04,8.55234143e-12
1730,8.11498404e-03,4.66691843e-04,8.54227012e-12
1731,8.10565300e-03,4.66239930e-04,8.53223204e-12
1732,8.09635199e-03,4.65788910e-04,8.52222697e-12
1733,8.08708080e-03,4.65338779e-04,8.51225469e-12
1734,8.07783925e-03,4.64889533e-04,8.50231499e-12
1735,8.06862713e-03,4.64441169e-04,8.49240764e-12
1736,8.05944425e-03,4.63993683e-04,8.48253243e-12
1737,8.05029043e-03,4.63547071e-04,8.47268916e-12
1738,8.04116546e-03,4.63101330e-04,8.46287760e-12
1739,8.03206918e-03,4.62656456e-04,8.45309756e-12
1740,8.02300138e-03,4.62212445e-04,8.44334883e-12
1741,8.01396189e-03,4.61769294e-04,8.43363119e-12
1742,8.00495052e-03,4.61326999e-04,8.42394446e-12
1743,7.99596709e-03,4.60885557e-04,8.41428842e-12
1744,7.98701142e-03,4.60444964e-04,8.40466288e-12
1745,7.97808334e-03,4.60005217e-04,8.39506764e-12
1746,7.96918266e-03,4.59566312e-04,8.38550250e-12
1747,7.96030922e-03,4.59128246e-04,8.37596728e-12
1748,7.95146284e-03,4.58691015e-04,8.36646178e-12
1749,7.94264335e-03,4.58254616e-04,8.35698580e-12
1750,7.93385057e-03,4.57819046e-04,8.34753917e-12
1751,7.92508434e-03,4.57384302e-04,8.33812169e-12
1752,7.91634450e-03,4.56950379e-04,8.32873317e-12
1753,7.90763087e-03,4.56517275e-04,8.31937344e-12
1754,7.89894329e-03,4.56084986e-04,8.31004231e-12
1755,7.89028160e-03,4.55653510e-04,8.30073960e-12
1756,7.88164564e-03,4.55222842e-04,8.29146512e-12
1757,7.87303524e-03,4.54792980e-04,8.28221871e-12
1758,7.86445026e-03,4.54363921e-04,8.27300019e-12
1759,7.85589052e-03,4.53935661e-04,8.26380938e-12
1760,7.84735588e-03,4.53508197e-04,8.25464611e-12
1761,7.83884618e-03,4.53081527e-04,8.24551021e-12
1762,7.83036126e-03,4.52655646e-04,8.23640150e-12
1763,7.82190098e-03,4.52230552e-04,8.22731983e-12
1764,7.81346519e-03,4.51806242e-04,8.21826501e-12
1765,7.80505373e-03,4.51382713e-04,8.20923689e-12
1766,7.79666645e-03,4.50959961e-04,8.20023530e-12
1767,7.78830321e-03,4.50537985e-04,8.19126008e-12
1768,7.77996387e-03,4.50116780e-04,8.18231107e-12
1769,7.77164828e-03,4.49696343e-04,8.17338810e-12
1770,7.76335629e-03,4.49276673e-04,8.16449102e-12
1771,7.75508776e-03,4.48857765e-04,8.15561967e-12
1772,7.74684256e-03,4.48439618e-04,8.14677390e-12
1773,7.73862054e-03,4.48022227e-04,8.13795354e-12
1774,7.73042157e-03,4.47605591e-04,8.12915845e-12
1775,7.72224550e-03,4.47189706e-04,8.12038847e-12
1776,7.71409220e-03,4.46774570e-04,8.11164346e-12
1777,7.70596154e-03,4.46360179e-04,8.10292326e-12
1778,7.69785338e-03,4.45946531e-04,8.09422772e-12
1779,7.68976759e-03,4.45533624e-04,8.08555670e-12
1780,7.68170403e-03,4.45121453e-04,8.07691005e-12
1781,7.67366259e-03,4.44710018e-04,8.06828763e-12
1782,7.66564312e-03,4.44299314e-04,8.05968929e-12
1783,7.65764550e-03,4.43889339e-04,8.05111489e-12
1784,7.64966960e-03,4.43480091e-04,8.04256429e-12
1785,7.64171529e-03,4.43071567e-04,8.03403734e-12
1786,7.63378246e-03,4.42663764e-04,8.02553392e-12
1787,7.62587097e-03,4.42256679e-04,8.01705388e-12
1788,7.61798070e-03,4.41850310e-04,8.00859709e-12
1789,7.61011153e-03,4.41444654e-04,8.00016341e-12
1790,7.60226334e-03,4.41039709e-04,7.99175270e-12
1791,7.59443601e-03,4.40635472e-04,7.98336484e-12
1792,7.58662942e-03,4.40231941e-04,7.97499968e-12
1793,7.57884344e-03,4.39829112e-04,7.96665711e-12
1794,7.57107797e-03,4.39426984e-04,7.95833699e-12
1795,7.56333289e-03,4.39025554e-04,7.95003918e-12
1796,7.55560807e-03,4.38624819e-04,7.94176357e-12
1797,7.54790342e-03,4.38224777e-04,7.93351003e-12
1798,7.54021880e-03,4.37825425e-04,7.92527843e-12
1799,7.53255412e-03,4.37426762e-04,7.91706864e-12
1800,7.52490925e-03,4.37028784e-04,7.90888054e-12
1801,7.51728410e-03,4.36631489e-04,7.90071401e-12
1802,7.50967854e-03,4.36234875e-04,7.89256893e-12
1803,7.50209246e-03,4.35838939e-04,7.88444518e-12
1804,7.49452577e-03,4.35443679e-04,7.87634263e-12
1805,7.48697835e-03,4.35049093e-04,7.86826117e-12
1806,7.47945010e-03,4.34655178e-04,7.86020068e-12
1807,7.47194090e-03,4.34261932e-04,7.85216104e-12
1808,7.46445067e-03,4.33869352e-04,7.84414213e-12
1809,7.45697928e-03,4.33477437e-04,7.83614385e-12
1810,7.44952664e-03,4.33086183e-04,7.82816608e-12
1811,7.44209265e-03,4.32695590e-04,7.82020870e-12
1812,7.43467720e-03,4.32305653e-04,7.81227160e-12
1813,7.42728019e-03,4.31916372e-04,7.80435467e-12
1814,7.41990153e-03,4.31527744e-04,7.79645779e-12
1815,7.41254111e-03,4.31139766e-04,7.78858087e-12
1816,7.40519884e-03,4.30752437e-04,7.78072379e-12
1817,7.39787462e-03,4.30365754e-04,7.77288644e-12
1818,7.39056835e-03,4.29979715e-04,7.76506872e-12
1819,7.38327993e-03,4.29594318e-04,7.75727051e-12
1820,7.37600927e-03,4.29209561e-04,7.74949172e-12
1821,7.36875628e-03,4.28825441e-04,7.74173224e-12
1822,7.36152086e-03,4.28441957e-04,7.73399196e-12
1823,7.35430292e-03,4.28059106e-04,7.72627078e-12
1824,7.34710236e-03,4.27676887e-04,7.71856860e-12
1825,7.33991909e-03,4.27295296e-04,7.71088532e-12
1826,7.33275303e-03,4.26914333e-04,7.70322084e-12
1827,7.32560408e-03,4.26533994e-04,7.69557505e-12
1828,7.31847216e-03,4.26154279e-04,7.68794786e-12
1829,7.31135716e-03,4.25775184e-04,7.68033917e-12
1830,7.30425902e-03,4.25396708e-04,7.67274889e-12
1831,7.29717763e-03,4.25018848e-04,7.66517691e-12
1832,7.29011291e-03,4.24641604e-04,7.65762313e-12
1833,7.28306478e-03,4.24264972e-04,7.65008747e-12
1834,7.27603314e-03,4.23888951e-04,7.64256983e-12
1835,7.26901792e-03,4.23513539e-04,7.63507012e-12
1836,7.26201903e-03,4.23138733e-04,7.62758824e-12
1837,7.25503639e-03,4.22764533e-04,7.62012409e-12
1838,7.24806991e-03,4.22390935e-04,7.61267760e-12
1839,7.24111951e-03,4.22017938e-04,7.60524866e-12
1840,7.23418510e-03,4.21645541e-04,7.59783719e-12
1841,7.22726662e-03,4.21273740e-04,7.59044309e-12
1842,7.22036397e-03,4.20902535e-04,7.58306628e-12
1843,7.21347709e-03,4.20531923e-04,7.57570667e-12
1844,7.20660587e-03,4.20161902e-04,7.56836417e-12
1845,7.19975026e-03,4.19792471e-04,7.56103869e-12
1846,7.19291017e-03,4.19423628e-04,7.55373016e-12
1847,7.18608552e-03,4.19055370e-04,7.54643847e-12
1848,7.17927624e-03,4.18687697e-04,7.53916355e-12
1849,7.17248225e-03,4.18320605e-04,7.53190532e-12
1850,7.16570349e-03,4.17954095e-04,7.52466368e-12
1851,7.15894001e-03,4.17588162e-04,7.51743856e-12
1852,7.15219163e-03,4.17222807e-04,7.51022987e-12
1853,7.14545824e-03,4.16858026e-04,7.50303753e-12
1854,7.13873977e-03,4.16493819e-04,7.49586146e-12
1855,7.13203615e-03,4.16130183e-04,7.48870158e-12
1856,7.12534730e-03,4.15767116e-04,7.48155781e-12
1857,7.11867315e-03,4.15404618e-04,7.47443007e-12
1858,7.11201363e-03,4.15042686e-04,7.46731828e-12
1859,7.10536866e-03,4.14681318e-04,7.46022236e-12
1860,7.09873817e-03,4.14320513e-04,7.45314223e-12
1861,7.09212210e-03,4.13960269e-04,7.44607783e-12
1862,7.08552038e-03,4.13600584e-04,7.43902906e-12
1863,7.07893293e-03,4.13241457e-04,7.43199585e-12
1864,7.07235969e-03,4.12882886e-04,7.42497813e-12
1865,7.06580059e-03,4.12524869e-04,7.41797583e-12
1866,7.05925556e-03,4.12167404e-04,7.41098887e-12
1867,7.05272454e-03,4.11810491e-04,7.40401717e-12
1868,7.04620746e-03,4.11454127e-04,7.39706066e-12
1869,7.03970426e-03,4.11098310e-04,7.39011927e-12
1870,7.03321486e-03,4.10743040e-04,7.38319292e-12
1871,7.02673920e-03,4.10388314e-04,7.37628156e-12
1872,7.02027722e-03,4.10034130e-04,7.36938509e-12
1873,7.01382886e-03,4.09680488e-04,7.36250346e-12
1874,7.00739405e-03,4.09327385e-04,7.35563659e-12
1875,7.00097272e-03,4.08974821e-04,7.34878441e-12
1876,6.99456482e-03,4.08622792e-04,7.34194686e-12
1877,6.98817028e-03,4.08271299e-04,7.33512385e-12
1878,6.98178905e-03,4.07920339e-04,7.32831534e-12
1879,6.97542105e-03,4.07569910e-04,7.32152125e-12
1880,6.96906623e-03,4.07220012e-04,7.31474150e-12
